sensitivity_name,sensitivity_k,sensitivity_alpha,replicate_seed,mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,new_model_id,examples_per_label,calibration_query_count,new_model_evaluations,labels_switching_to_new_model
k_8_alpha_3p0,8,3.0,0,0.7103448275862069,0.1896551724137931,0.7103448275862069,0.10287977652419224,embedding_cluster_calibration,8,0.681853448275862,0.7457327586206897,0.0,0.14728682170542637,1.5800453482799517,3.0,2.366320238394067,DeepSeek-R1-Distill-Qwen-7B,1,8,8,3
k_8_alpha_3p0,8,3.0,0,0.5724137931034483,0.3275862068965517,0.5724137931034483,0.1296993759957148,uniform_route_state_calibration,8,0.5360344827586208,0.6113362068965517,0.0,-0.47286821705426313,0.1731955618941266,3.0,2.366320238394067,DeepSeek-R1-Distill-Qwen-7B,1,8,8,6
k_8_alpha_3p0,8,3.0,0,0.6913793103448276,0.20862068965517241,0.6913793103448276,0.09106610503607354,active_route_state_calibration,8,0.6594396551724138,0.7353879310344827,0.0,0.0620155038759691,1.7938038765982323,3.0,2.366320238394067,DeepSeek-R1-Distill-Qwen-7B,1,8,8,2
k_8_alpha_3p0,8,3.0,0,0.6586206896551724,0.2413793103448276,0.6586206896551724,0.1455377704594681,direct_retraining_budgeted_logistic_active_budget,,0.6197844827586206,0.6949137931034483,0.0,-0.08527131782945727,1.1964420030587677,0.0,,DeepSeek-R1-Distill-Qwen-7B,1,8,8,
k_8_alpha_3p0,8,3.0,0,0.7224137931034482,0.17758620689655172,0.7224137931034482,0.09477756922887672,random_route_state_calibration,8,0.6896551724137931,0.7630603448275861,0.0,0.20155038759689908,1.5843956871052318,3.0,2.366320238394067,DeepSeek-R1-Distill-Qwen-7B,4,32,32,3
k_8_alpha_3p0,8,3.0,0,0.7655172413793103,0.13448275862068965,0.7655172413793103,0.06062468302285902,dataset_stratified_calibration,8,0.7335775862068965,0.7974568965517241,0.0,0.39534883720930225,1.578871894551935,3.0,2.366320238394067,DeepSeek-R1-Distill-Qwen-7B,4,32,32,0
k_8_alpha_3p0,8,3.0,0,0.6879310344827586,0.2120689655172414,0.6879310344827586,0.061977255947176395,embedding_cluster_calibration,8,0.6542672413793104,0.7241379310344828,0.0,0.04651162790697683,1.7417738543111607,3.0,2.366320238394067,DeepSeek-R1-Distill-Qwen-7B,4,32,32,4
k_8_alpha_3p0,8,3.0,0,0.6948275862068966,0.20517241379310344,0.6948275862068966,0.09238095123507885,uniform_route_state_calibration,8,0.6611637931034483,0.7380172413793102,0.0,0.07751937984496138,1.7895648118161085,3.0,2.366320238394067,DeepSeek-R1-Distill-Qwen-7B,4,32,32,1
k_8_alpha_3p0,8,3.0,0,0.7655172413793103,0.13448275862068965,0.7655172413793103,0.06062468302285902,active_route_state_calibration,8,0.7335775862068965,0.7974568965517241,0.0,0.39534883720930225,1.578871894551935,3.0,2.366320238394067,DeepSeek-R1-Distill-Qwen-7B,4,32,32,0
k_8_alpha_3p0,8,3.0,0,0.6586206896551724,0.2413793103448276,0.6586206896551724,0.1455377704594681,direct_retraining_budgeted_logistic_active_budget,,0.6197844827586206,0.6949137931034483,0.0,-0.08527131782945727,1.1964420030587677,0.0,,DeepSeek-R1-Distill-Qwen-7B,4,32,32,
k_8_alpha_3p0,8,3.0,0,0.7655172413793103,0.13448275862068965,0.7655172413793103,0.06062468302285902,random_route_state_calibration,8,0.7335775862068965,0.7974568965517241,0.0,0.39534883720930225,1.578871894551935,3.0,2.366320238394067,DeepSeek-R1-Distill-Qwen-7B,8,64,64,0
